TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,Date,Open,High,Low,Close,Volume
"Nov 19, 2025",183.77,183.77,183.77,183.77,0.0,,,,,,
"Nov 17, 2025",187.009994506836,189.0,179.32000732421875,181.1600036621093,452314.0,,,,,,
"Nov 14, 2025",189.8999938964844,191.88999938964844,185.97000122070312,187.83999633789065,185124.0,,,,,,
"Nov 13, 2025",187.25,192.0,187.0,188.6499938964844,294464.0,,,,,,
"Nov 12, 2025",187.0,189.8000030517578,186.0,186.3500061035156,110492.0,,,,,,
"Nov 11, 2025",192.2100067138672,193.0,185.009994506836,186.3800048828125,349479.0,,,,,,
"Nov 10, 2025",196.0,198.0,192.0,192.1999969482422,138322.0,,,,,,
"Nov 07, 2025",191.009994506836,198.25,191.009994506836,195.1199951171875,582422.0,,,,,,
"Nov 06, 2025",190.009994506836,193.47000122070312,189.0,192.5399932861328,177824.0,,,,,,
"Nov 05, 2025",190.5500030517578,193.0,189.13999938964844,191.6699981689453,587132.0,,,,,,
"Nov 04, 2025",193.2700042724609,193.9199981689453,191.0,191.8300018310547,49414.0,,,,,,
"Nov 03, 2025",194.0500030517578,196.5,191.0,191.67999267578125,219276.0,,,,,,
"Oct 31, 2025",192.1300048828125,195.0,191.5,193.52999877929688,300205.0,,,,,,
"Oct 30, 2025",193.5,195.5,189.8000030517578,191.75,292052.0,,,,,,
"Oct 29, 2025",198.9499969482422,198.9499969482422,192.3000030517578,193.17999267578125,213828.0,,,,,,
"Oct 28, 2025",196.97999572753903,198.3999938964844,194.509994506836,196.3300018310547,278466.0,,,,,,
"Oct 27, 2025",201.72000122070312,201.72000122070312,193.5,194.7100067138672,202494.0,,,,,,
"Oct 24, 2025",202.0,209.0,197.6199951171875,201.13999938964844,1355446.0,,,,,,
"Oct 23, 2025",190.0,204.0,190.0,200.9100036621093,1354611.0,,,,,,
"Oct 22, 2025",193.0,193.0,189.0,189.97000122070312,285984.0,,,,,,
"Oct 21, 2025",197.9900054931641,199.0,192.0,192.1600036621093,356532.0,,,,,,
"Oct 20, 2025",198.9900054931641,200.0,194.3999938964844,194.7700042724609,294740.0,,,,,,
"Oct 17, 2025",199.8999938964844,199.8999938964844,196.5,198.0,56990.0,,,,,,
"Oct 16, 2025",196.009994506836,201.0,196.009994506836,199.88999938964844,478240.0,,,,,,
"Oct 15, 2025",200.0,200.0,197.0,198.1000061035156,143503.0,,,,,,
"Oct 14, 2025",192.97999572753903,202.97999572753903,191.4900054931641,199.9199981689453,608741.0,,,,,,
"Oct 13, 2025",192.0,193.0,188.0800018310547,191.4900054931641,265559.0,,,,,,
"Oct 10, 2025",193.0,197.97999572753903,191.009994506836,195.0500030517578,90876.0,,,,,,
"Oct 09, 2025",192.5,199.0,192.0200042724609,193.17999267578125,173879.0,,,,,,
"Oct 08, 2025",196.7899932861328,196.7899932861328,192.259994506836,192.8600006103516,50607.0,,,,,,
"Oct 07, 2025",196.27999877929688,198.0,192.0,195.58999633789065,154568.0,,,,,,
"Oct 06, 2025",197.0,199.0,196.0500030517578,196.27999877929688,76996.0,,,,,,
"Oct 03, 2025",199.8999938964844,201.0,197.1100006103516,198.08999633789065,378045.0,,,,,,
